"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"1-102-2023-18779","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","19-04-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أفانوس","AVANOS","2301","أفانوس","AVANOS","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","1","41.34","442755.00","10710.09",null,null,"1","1","0"
"1-102-2020-2594","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","12-02-2020","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","اوكسفورد ريزيدينس 2","Oxford Residence 2","2080","2 اوكسفورد ريزيدينس ","OXFORD RESIDENCE 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","83.61","705667.00","8439.98",null,null,"1","1","0"
"1-41-2021-1482","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","15-02-2021","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","اوكسفورد ريزيدينس 2","Oxford Residence 2","2080","2 اوكسفورد ريزيدينس ","OXFORD RESIDENCE 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","1","34.57","330000.00","9545.85",null,null,"1","1","0"
"2-13-2025-25623","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","05-09-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","اوكسفورد ريزيدينس 2","Oxford Residence 2","2080","2 اوكسفورد ريزيدينس ","OXFORD RESIDENCE 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","1","32.45","468000.00","14422.19",null,null,"1","1","0"
"1-11-2015-11881","11","1","مبايعات","Sales","بيع","Sell","02-09-2015","1","أرض","Land",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","","",null,"","","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","","","0","3912.25","10501600.00","2684.29",null,null,"1","1","0"
"1-11-2013-17087","11","1","مبايعات","Sales","بيع","Sell","13-06-2013","1","أرض","Land",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","","",null,"","","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","","","0","4782.03","7836900.00","1638.82",null,null,"1","1","0"
"1-110-2023-273","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","06-07-2023","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","","",null,"","","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","","","0","658.28","3200000.00","4861.15",null,null,"2","2","2"
"2-105-2018-303","105","2","رهون","Mortgages","تسجيل رهن - تسجيل مبدئى","Mortgage Pre-Registration","16-07-2018","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","حياتي ريزيدنس للشقق السكنية","Hyati Residences Apartment Building","1678","إقامة حياة","HYATI RESIDENCE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","123.88","620000.00","5004.84",null,null,"1","1","0"
"1-102-2017-9735","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","08-05-2017","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","حياتي ريزيدنس للشقق السكنية","Hyati Residences Apartment Building","1678","إقامة حياة","HYATI RESIDENCE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","80.77","765000.00","9471.34",null,null,"1","1","0"
"1-102-2018-6957","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","14-05-2018","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","حياتي ريزيدنس للشقق السكنية","Hyati Residences Apartment Building","1678","إقامة حياة","HYATI RESIDENCE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","1","114.13","1118998.00","9804.60",null,null,"1","1","0"
"1-11-2023-42706","11","1","مبايعات","Sales","بيع","Sell","22-12-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","حياتي ريزيدنس للشقق السكنية","Hyati Residences Apartment Building","1678","إقامة حياة","HYATI RESIDENCE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","ثلاث غرف","3 B/R","1","161.81","1780000.00","11000.56",null,null,"1","1","0"
"1-11-2023-16774","11","1","مبايعات","Sales","بيع","Sell","31-05-2023","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","","","1678","إقامة حياة","HYATI RESIDENCE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","أربع غرف","4 B/R","0","342.05","3100000.00","9063.00",null,null,"2","2","0"
"1-41-2024-18244","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","12-09-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لوسي ريزيدنس","Loci Residences","2216","لوسي ريزيدنس","LOCI Residences","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","45.77","600000.00","13109.02",null,null,"2","1","0"
"2-13-2025-30140","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","20-10-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لوسي ريزيدنس","Loci Residences","2216","لوسي ريزيدنس","LOCI Residences","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","45.77","560000.00","12235.09",null,null,"1","1","0"
"1-102-2023-45483","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","11-09-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لوسي ريزيدنس","Loci Residences","2216","لوسي ريزيدنس","LOCI Residences","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","1","94.67","926281.00","9784.31",null,null,"1","1","0"
"1-11-2015-17194","11","1","مبايعات","Sales","بيع","Sell","17-11-2015","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","","",null,"","","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","","","0","180.00","1420000.00","7888.89",null,null,"1","2","0"
"1-11-2015-9186","11","1","مبايعات","Sales","بيع","Sell","04-06-2015","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","1","50.94","570000.00","11189.63",null,null,"2","1","0"
"2-13-2012-4073","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","18-10-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","89.06","697200.00","7828.43",null,null,"1","1","0"
"1-41-2010-5879","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","30-04-2015","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفتين","2 B/R","1","134.83","1027780.00","7622.78",null,null,"1","2","0"
"1-11-2012-16017","11","1","مبايعات","Sales","بيع","Sell","06-09-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","1","47.14","270000.00","5727.62",null,null,"1","1","0"
"1-41-2010-5320","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","03-03-2011","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفتين","2 B/R","1","134.75","1045200.00","7756.59",null,null,"1","1","0"
"1-11-2012-20658","11","1","مبايعات","Sales","بيع","Sell","30-10-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","92.98","530000.00","5700.15",null,null,"1","2","0"
"2-110-2017-811","110","2","رهون","Mortgages","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","21-08-2017","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","50.37","405000.00","8040.50","405000.00","8040.50","4","2","2"
"1-11-2012-25311","11","1","مبايعات","Sales","بيع","Sell","24-12-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","89.35","600000.00","6715.17",null,null,"2","1","0"
"2-13-2018-4081","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","14-05-2018","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفتين","2 B/R","1","141.62","894375.00","6315.32",null,null,"1","1","0"
"2-13-2017-1185","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","14-02-2017","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفتين","2 B/R","1","140.67","1033500.00","7346.98",null,null,"2","1","0"
"2-810-2016-326","810","2","رهون","Mortgages","تسجيل اجارة تمويلية","Lease Finance Registration","13-06-2016","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفتين","2 B/R","1","125.64","750000.00","5969.44",null,null,"1","1","0"
"2-13-2022-1685","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","11-02-2022","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","ثلاث غرف","3 B/R","1","243.79","1102400.00","4521.92",null,null,"1","1","0"
"2-13-2024-29914","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","11-12-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","1","73.23","593600.00","8105.97",null,null,"1","1","0"
"1-11-2024-31376","11","1","مبايعات","Sales","بيع","Sell","27-08-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","لي جراند شاتيو","LE GRAND CHATEAU ","1474","لو جراند شاتو","LE GRAND CHATEAU","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","استوديو","Studio","0","45.24","420000.00","9283.82",null,null,"2","2","0"
"1-102-2025-73523","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","12-08-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هيلفيتيا ريزيدنس","HELVETIA RESIDENCES","2890","هلفيتيا ريزيدنس","HELVETIA RESIDENCES","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","90.73","1334030.00","14703.30",null,null,"1","1","0"
"1-102-2025-81440","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","27-08-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هيلفيتيا ريزيدنس","HELVETIA RESIDENCES","2890","هلفيتيا ريزيدنس","HELVETIA RESIDENCES","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","81.13","1299456.00","16016.96",null,null,"1","1","0"
"1-102-2025-68752","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","30-07-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هيلفيتيا ريزيدنس","HELVETIA RESIDENCES","2890","هلفيتيا ريزيدنس","HELVETIA RESIDENCES","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","81.13","1252074.00","15432.93",null,null,"1","1","0"
"1-102-2024-62570","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","19-08-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هيلفيتيا ريزيدنس","HELVETIA RESIDENCES","2890","هلفيتيا ريزيدنس","HELVETIA RESIDENCES","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","74.67","1011000.00","13539.57",null,null,"1","1","0"
"1-102-2026-5627","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","19-01-2026","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هيلفيتيا ريزيدنس","HELVETIA RESIDENCES","2890","هلفيتيا ريزيدنس","HELVETIA RESIDENCES","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","82.69","1157091.00","13993.12",null,null,"1","1","0"
"1-11-2012-21244","11","1","مبايعات","Sales","بيع","Sell","08-11-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 ? مابل 2","Emirates Garden II - Maple 2","1436","حديقة الإمارات 2 - القيقب","EMIRATES GARDEN II - MAPLE ","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","44.83","447000.00","9971.00",null,null,"1","2","0"
"1-102-2006-11097","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","11-06-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 مابل 1","Emirates Garden II - Maple 1","1436","حديقة الإمارات 2 - القيقب","EMIRATES GARDEN II - MAPLE ","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","49.42","469000.00","9490.08",null,null,"1","2","0"
"1-102-2009-453","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","07-12-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 مابل 1","Emirates Garden II - Maple 1","1436","حديقة الإمارات 2 - القيقب","EMIRATES GARDEN II - MAPLE ","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","49.42","645525.00","13062.02",null,null,"1","1","0"
"1-11-2024-6238","11","1","مبايعات","Sales","بيع","Sell","21-02-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 مابل 1","Emirates Garden II - Maple 1","1436","حديقة الإمارات 2 - القيقب","EMIRATES GARDEN II - MAPLE ","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","48.90","460000.00","9406.95",null,null,"1","2","0"
"1-11-2018-1681","11","1","مبايعات","Sales","بيع","Sell","13-02-2018","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 مابل 1","Emirates Garden II - Maple 1","1436","حديقة الإمارات 2 - القيقب","EMIRATES GARDEN II - MAPLE ","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","93.88","700000.00","7456.33",null,null,"1","1","0"
"1-11-2022-3162","11","1","مبايعات","Sales","بيع","Sell","21-02-2022","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 2","Emirates Garden II - Magnolia 2 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","55.34","300000.00","5421.03",null,null,"2","1","0"
"1-102-2006-10672","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","11-06-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 2","Emirates Garden II - Magnolia 2 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","86.40","725000.00","8391.20",null,null,"1","1","0"
